signal_id,symbol,direction,entry_price,stop_loss,tp1,tp2,confluences,created_at,status,outcome,hit_price,closed_at
2026-04-20T12:40:13.628185,BBAI,SHORT,3.78,41.7,-306.00,0.3988,"CVD_BEAR (40%);SPREAD_PENALTY (0.26%);BID_HIT",OPEN
2026-04-20T12:41:21.083316,SPY,LONG,707.30,60.2,257.00,0.9961,"CVD_BULL (100%);ASK_LIFT",OPEN
2026-04-20T12:42:28.651565,IWM,SHORT,273.55,36.8,-112.00,0.0000,"CVD_BEAR (0%);ASK_LIFT",OPEN
2026-04-20T12:43:40.588236,ALB,LONG,198.02,39.0,1.00,1.0000,"CVD_BULL (100%)",OPEN
2026-04-20T12:46:54.942586,SPY,LONG,707.50,60.8,419.00,0.9215,"CVD_BULL (92%);ASK_LIFT",OPEN
2026-04-20T12:48:00.177183,IWM,SHORT,273.55,36.8,-112.00,0.0000,"CVD_BEAR (0%);ASK_LIFT",OPEN
2026-04-20T12:49:07.849845,BITO,SHORT,10.32,54.2,-710.00,0.0000,"CVD_BEAR (0%);BID_HIT",OPEN
2026-04-20T12:49:08.527700,ALB,LONG,198.02,39.0,1.00,1.0000,"CVD_BULL (100%)",OPEN
2026-04-20T12:50:15.295679,QQQ,LONG,647.01,39.0,30.00,0.6364,"CVD_BULL (64%)",OPEN
2026-04-20T12:51:24.629975,BMNR,SHORT,22.30,39.0,-5.00,0.0000,"CVD_BEAR (0%)",OPEN
2026-04-20T12:52:30.594955,SPY,LONG,707.50,60.4,419.00,0.9215,"CVD_BULL (92%);ASK_LIFT",OPEN
2026-04-20T12:53:37.532002,IWM,SHORT,273.93,36.8,-92.00,0.1515,"CVD_BEAR (15%);ASK_LIFT",OPEN
2026-04-20T12:54:45.007006,BITO,SHORT,10.32,54.3,-710.00,0.0000,"CVD_BEAR (0%);BID_HIT",OPEN
2026-04-20T12:54:45.594127,ALB,LONG,198.02,39.0,1.00,1.0000,"CVD_BULL (100%)",OPEN
2026-04-20T12:55:52.572555,QQQ,LONG,646.98,39.0,75.00,0.7419,"CVD_BULL (74%)",OPEN
2026-04-20T12:56:58.827872,BMNR,SHORT,22.30,39.0,-5.00,0.0000,"CVD_BEAR (0%)",OPEN
2026-04-20T12:58:07.852642,SPY,LONG,707.60,60.5,460.00,0.8117,"CVD_BULL (81%);ASK_LIFT",OPEN
2026-04-20T12:58:08.694033,ACHR,LONG,6.05,49.1,300.00,0.8000,"CVD_BULL (80%);SPREAD_PENALTY (0.17%);ASK_LIFT",OPEN
2026-04-20T12:59:15.865116,IWM,SHORT,273.93,36.8,-92.00,0.1515,"CVD_BEAR (15%);ASK_LIFT",OPEN
2026-04-20T13:00:24.522969,BITO,SHORT,10.32,47.0,-710.00,0.0000,"CVD_BEAR (0%);SPREAD_PENALTY (0.19%);BID_HIT",OPEN
2026-04-20T13:01:37.990638,QQQ,LONG,647.01,39.0,75.00,0.7419,"CVD_BULL (74%)",OPEN
2026-04-20T13:02:47.090860,BMNR,SHORT,22.30,39.0,-5.00,0.0000,"CVD_BEAR (0%)",OPEN
2026-04-20T13:03:54.909358,SPY,LONG,707.67,59.4,360.00,0.7148,"CVD_BULL (71%);ASK_LIFT",OPEN
2026-04-20T13:04:00.019827,BAC,SHORT,53.60,39.0,-150.00,0.0000,"CVD_BEAR (0%)",OPEN
2026-04-20T13:05:04.602064,IWM,SHORT,273.93,36.8,-92.00,0.1515,"CVD_BEAR (15%);ASK_LIFT",OPEN
2026-04-20T13:07:19.715498,QQQ,LONG,647.07,39.0,145.00,0.8222,"CVD_BULL (82%)",OPEN
2026-04-20T13:08:26.549672,BMNR,SHORT,22.30,39.0,-5.00,0.0000,"CVD_BEAR (0%)",OPEN
2026-04-20T13:09:33.935297,SPY,LONG,708.16,59.4,490.00,0.7134,"CVD_BULL (71%);ASK_LIFT",OPEN
2026-04-20T13:09:34.950882,BAC,SHORT,53.60,39.0,-150.00,0.0000,"CVD_BEAR (0%)",OPEN
2026-04-20T13:10:42.457608,IWM,LONG,274.23,59.3,128.00,0.6818,"CVD_BULL (68%);ASK_LIFT",OPEN
2026-04-20T13:12:58.233650,QQQ,LONG,647.39,39.0,170.00,0.8400,"CVD_BULL (84%)",OPEN
2026-04-20T13:14:07.174431,BMNR,SHORT,22.26,39.0,-55.00,0.0000,"CVD_BEAR (0%)",OPEN
2026-04-20T13:15:15.697347,SPY,LONG,708.05,59.4,400.00,0.6410,"CVD_BULL (64%);ASK_LIFT",OPEN
2026-04-20T13:15:18.835209,BAC,SHORT,53.60,39.0,-150.00,0.0000,"CVD_BEAR (0%)",OPEN
2026-04-20T13:16:26.338149,IWM,LONG,274.23,59.3,128.00,0.6818,"CVD_BULL (68%);ASK_LIFT",OPEN
2026-04-20T13:18:35.764314,QQQ,LONG,647.39,39.0,170.00,0.8400,"CVD_BULL (84%)",OPEN
2026-04-20T13:19:41.820943,BMNR,SHORT,22.26,39.0,-55.00,0.0000,"CVD_BEAR (0%)",OPEN
2026-04-20T13:26:26.258916,QQQ,LONG,647.62,60.3,194.00,0.7225,"CVD_BULL (72%);ASK_LIFT",OPEN
2026-04-20T13:30:51.378178,IWM,LONG,275.29,59.0,2274.00,0.6642,"CVD_BULL (66%);ASK_LIFT",OPEN
2026-04-20T13:30:53.745895,BTG,SHORT,4.95,35.8,-35907.00,0.1027,"CVD_BEAR (10%);BLOCK_SELL_IMBAL (-2);SPREAD_PENALTY (0.20%);ASK_LIFT",OPEN
2026-04-20T13:30:54.387391,BBD,SHORT,4.22,43.7,-4296.00,0.1361,"CVD_BEAR (14%);SPREAD_PENALTY (0.24%);BID_HIT",OPEN
2026-04-20T13:32:00.782323,BMNU,SHORT,2.09,53.2,-44282.00,0.1634,"CVD_BEAR (16%);BLOCK_SELL_IMBAL (-2);SPREAD_PENALTY (0.47%);BID_HIT;HIGH_VOL (122,594)",OPEN
2026-04-20T13:32:01.334481,ACHR,LONG,5.98,48.9,2482.00,0.7112,"CVD_BULL (71%);SPREAD_PENALTY (0.17%);ASK_LIFT",OPEN
2026-04-20T13:33:16.503570,BITX,LONG,17.93,57.3,1329.00,1.0000,"CVD_BULL (100%);ASK_LIFT",OPEN
2026-04-20T13:35:35.761682,ARIS,LONG,20.29,39.0,46.00,1.0000,"CVD_BULL (100%)",OPEN
2026-04-20T13:36:36.751670,BTG,SHORT,4.95,58.4,-35707.00,0.1067,"CVD_BEAR (11%);BLOCK_SELL_IMBAL (-2);SPREAD_PENALTY (0.20%);BID_HIT",OPEN
2026-04-20T13:37:42.214336,ACHR,LONG,5.98,48.9,2482.00,0.7112,"CVD_BULL (71%);SPREAD_PENALTY (0.17%);ASK_LIFT",OPEN
2026-04-20T13:38:48.669125,BMNU,LONG,2.16,37.5,-40252.00,0.2459,"CVD_BEAR (25%);BLOCK_SELL_IMBAL (-2);SPREAD_PENALTY (0.46%);ASK_LIFT;HIGH_VOL (138,024)",OPEN
2026-04-20T13:41:09.765890,ATAI,LONG,4.96,37.5,-2604.00,0.4806,"SPREAD_PENALTY (0.40%);ASK_LIFT;HIGH_VOL (114,318)",OPEN
2026-04-20T13:41:15.623950,ARIS,LONG,20.36,39.0,146.00,1.0000,"CVD_BULL (100%)",OPEN
2026-04-20T13:42:34.464262,BTG,SHORT,4.95,58.4,-35707.00,0.1067,"CVD_BEAR (11%);BLOCK_SELL_IMBAL (-2);SPREAD_PENALTY (0.20%);BID_HIT",OPEN
2026-04-20T13:43:44.659212,ACHR,LONG,5.98,48.9,2482.00,0.7112,"CVD_BULL (71%);SPREAD_PENALTY (0.17%);ASK_LIFT",OPEN
2026-04-20T13:43:45.800363,AAPL,LONG,272.57,37.5,-7190.00,0.4503,"ASK_LIFT;HIGH_VOL (103,189)",OPEN
2026-04-20T13:43:47.758371,AGX,LONG,579.45,39.0,1.00,1.0000,"CVD_BULL (100%)",OPEN
2026-04-20T13:44:56.326566,BMNU,LONG,2.16,37.5,-39367.00,0.2614,"CVD_BEAR (26%);BLOCK_SELL_IMBAL (-2);SPREAD_PENALTY (0.46%);ASK_LIFT;HIGH_VOL (142,306)",OPEN
2026-04-20T13:46:16.198409,ARIS,LONG,20.36,39.0,146.00,1.0000,"CVD_BULL (100%)",OPEN
2026-04-20T13:46:24.504118,ACLS,SHORT,122.37,39.0,-30.00,0.2857,"CVD_BEAR (29%)",OPEN
2026-04-20T13:47:31.862669,ATAI,LONG,5.24,37.5,626.00,0.5037,"SPREAD_PENALTY (0.19%);ASK_LIFT;HIGH_VOL (147,485)",OPEN
2026-04-20T13:47:55.125118,AMDL,SHORT,23.04,55.0,-496.00,0.0853,"CVD_BEAR (9%);BID_HIT",OPEN
2026-04-20T13:49:06.056534,ACHR,LONG,5.98,48.9,2482.00,0.7112,"CVD_BULL (71%);SPREAD_PENALTY (0.17%);ASK_LIFT",OPEN
2026-04-20T13:49:11.871069,AAPL,LONG,272.38,37.5,-9623.00,0.4570,"ASK_LIFT;HIGH_VOL (151,829)",OPEN
2026-04-20T13:49:12.680350,BTG,SHORT,4.95,58.4,-35707.00,0.1067,"CVD_BEAR (11%);BLOCK_SELL_IMBAL (-2);SPREAD_PENALTY (0.20%);BID_HIT",OPEN
2026-04-20T13:49:17.183166,AGX,LONG,580.22,39.0,2.00,1.0000,"CVD_BULL (100%)",OPEN
2026-04-20T13:49:25.951490,ARX,SHORT,14.55,39.0,-2.00,0.0000,"CVD_BEAR (0%)",OPEN
